,road_subsurface_tmp_set_1,date_time,wind_cardinal_direction_set_1d,road_temp_set_1,road_temp_set_2,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,wind_gust_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
949,34.0,2018-08-11 08:08:00,,24.1,23.8,5.7,,,53.0,0.0,0.56,15.3,CTFPE,4695,-120.79,40.39
950,33.8,2018-08-11 08:23:00,,23.7,23.5,5.6,,,54.0,0.0,0.0,14.9,CTFPE,4695,-120.79,40.39
951,33.6,2018-08-11 08:38:00,,23.4,23.2,5.42,,,54.0,0.0,0.56,14.7,CTFPE,4695,-120.79,40.39
952,33.4,2018-08-11 08:53:00,,23.1,22.9,5.42,,,54.0,0.0,0.56,14.7,CTFPE,4695,-120.79,40.39
953,33.1,2018-08-11 09:08:00,ENE,22.8,22.6,5.6,,75.0,54.0,0.28,0.56,14.9,CTFPE,4695,-120.79,40.39
954,33.0,2018-08-11 09:23:00,NE,22.6,22.4,5.52,,50.0,53.0,0.28,0.83,15.1,CTFPE,4695,-120.79,40.39
955,32.7,2018-08-11 09:38:00,N,22.3,22.2,5.52,,0.0,53.0,0.28,0.83,15.1,CTFPE,4695,-120.79,40.39
956,32.5,2018-08-11 09:53:00,,22.1,22.0,5.24,,,53.0,0.0,0.56,14.8,CTFPE,4695,-120.79,40.39
957,32.4,2018-08-11 10:08:00,NE,21.9,21.9,5.33,,45.0,53.0,0.28,0.83,14.9,CTFPE,4695,-120.79,40.39
958,32.2,2018-08-11 10:23:00,NNE,21.6,21.6,5.05,,20.0,53.0,0.56,0.83,14.6,CTFPE,4695,-120.79,40.39
959,32.0,2018-08-11 10:38:00,N,21.4,21.4,5.05,,0.0,53.0,0.56,0.83,14.6,CTFPE,4695,-120.79,40.39
960,31.8,2018-08-11 10:53:00,N,21.1,21.3,4.87,,350.0,53.0,0.28,0.83,14.4,CTFPE,4695,-120.79,40.39
961,31.6,2018-08-11 11:08:00,N,21.0,21.1,4.59,,355.0,53.0,0.28,0.83,14.1,CTFPE,4695,-120.79,40.39
962,31.4,2018-08-11 11:23:00,N,20.7,20.8,4.31,,355.0,53.0,0.28,0.83,13.8,CTFPE,4695,-120.79,40.39
963,31.3,2018-08-11 11:38:00,NNW,20.4,20.7,4.12,,340.0,53.0,0.56,0.83,13.6,CTFPE,4695,-120.79,40.39
964,31.1,2018-08-11 11:53:00,N,20.3,20.5,4.03,,355.0,53.0,0.56,0.56,13.5,CTFPE,4695,-120.79,40.39
965,30.9,2018-08-11 12:08:00,NW,20.0,20.4,3.84,,305.0,53.0,0.83,1.11,13.3,CTFPE,4695,-120.79,40.39
966,30.8,2018-08-11 12:23:00,WSW,19.8,20.2,3.92,,250.0,54.0,0.28,0.56,13.1,CTFPE,4695,-120.79,40.39
967,30.6,2018-08-11 12:38:00,,19.6,20.0,3.36,,,54.0,0.0,0.56,12.5,CTFPE,4695,-120.79,40.39
968,30.4,2018-08-11 12:53:00,,19.4,19.8,3.27,,,54.0,0.0,0.56,12.4,CTFPE,4695,-120.79,40.39
969,30.3,2018-08-11 13:08:00,,19.2,19.7,2.91,,,53.0,0.0,0.28,12.3,CTFPE,4695,-120.79,40.39
970,29.9,2018-08-11 13:38:00,,19.1,19.7,3.08,,,54.0,0.0,0.56,12.2,CTFPE,4695,-120.79,40.39
971,29.8,2018-08-11 13:53:00,,19.2,19.9,3.27,,,54.0,0.0,0.28,12.4,CTFPE,4695,-120.79,40.39
972,29.7,2018-08-11 14:08:00,NNE,19.6,20.1,4.09,,30.0,55.0,0.28,0.83,13.0,CTFPE,4695,-120.79,40.39
973,29.5,2018-08-11 14:23:00,,19.8,20.5,4.86,,,54.0,0.0,0.83,14.1,CTFPE,4695,-120.79,40.39
974,29.3,2018-08-11 14:38:00,,20.4,21.1,5.7,,,54.0,0.0,0.56,15.0,CTFPE,4695,-120.79,40.39
975,29.2,2018-08-11 14:53:00,,21.7,21.3,6.54,,,54.0,0.0,0.28,15.9,CTFPE,4695,-120.79,40.39
976,29.1,2018-08-11 15:09:00,WNW,24.6,22.0,8.96,,295.0,53.0,0.83,1.94,18.8,CTFPE,4695,-120.79,40.39
977,29.0,2018-08-11 15:24:00,S,27.5,23.9,11.05,,170.0,47.0,1.11,3.06,23.0,CTFPE,4695,-120.79,40.39
978,28.9,2018-08-11 15:38:00,WSW,29.6,26.8,11.15,,250.0,44.0,1.39,4.17,24.2,CTFPE,4695,-120.79,40.39
979,28.9,2018-08-11 16:10:00,SSW,33.7,30.9,11.0,,210.0,42.0,1.94,3.89,24.8,CTFPE,4695,-120.79,40.39
980,28.9,2018-08-11 16:23:00,SSW,35.9,31.4,11.63,,210.0,42.0,2.5,4.17,25.5,CTFPE,4695,-120.79,40.39
981,28.9,2018-08-11 16:38:00,SSW,38.4,29.8,11.54,,205.0,41.0,3.06,6.94,25.8,CTFPE,4695,-120.79,40.39
982,29.0,2018-08-11 16:53:00,S,40.1,29.8,11.6,26.44,170.0,39.0,1.94,4.72,26.7,CTFPE,4695,-120.79,40.39
983,29.1,2018-08-11 17:08:00,SSE,42.3,30.0,11.65,26.91,165.0,38.0,1.67,5.28,27.2,CTFPE,4695,-120.79,40.39
984,29.2,2018-08-11 17:23:00,S,44.0,33.7,11.61,27.15,185.0,37.0,1.94,5.56,27.6,CTFPE,4695,-120.79,40.39
985,29.4,2018-08-11 17:39:00,SSE,45.7,31.8,11.04,27.27,160.0,35.0,2.5,5.83,27.9,CTFPE,4695,-120.79,40.39
986,29.7,2018-08-11 17:53:00,WSW,47.7,32.9,11.13,27.7,245.0,34.0,1.67,5.28,28.5,CTFPE,4695,-120.79,40.39
987,29.9,2018-08-11 18:08:00,S,49.1,40.4,10.86,27.8,185.0,33.0,2.78,5.28,28.7,CTFPE,4695,-120.79,40.39
988,30.2,2018-08-11 18:23:00,S,50.2,44.6,10.86,27.8,170.0,33.0,3.06,6.67,28.7,CTFPE,4695,-120.79,40.39
989,30.4,2018-08-11 18:38:00,WNW,52.1,46.9,11.57,28.51,300.0,33.0,1.67,5.0,29.5,CTFPE,4695,-120.79,40.39
990,30.8,2018-08-11 18:53:00,W,53.4,49.3,11.72,29.1,260.0,32.0,1.11,5.83,30.2,CTFPE,4695,-120.79,40.39
991,31.1,2018-08-11 19:08:00,SSE,54.2,50.8,11.42,29.21,160.0,31.0,1.94,5.0,30.4,CTFPE,4695,-120.79,40.39
992,31.4,2018-08-11 19:23:00,W,55.6,52.1,11.68,29.52,260.0,31.0,2.22,5.0,30.7,CTFPE,4695,-120.79,40.39
993,31.8,2018-08-11 19:38:00,SE,56.1,52.7,11.6,29.41,130.0,31.0,1.94,5.28,30.6,CTFPE,4695,-120.79,40.39
994,32.2,2018-08-11 19:53:00,SSW,57.2,54.0,11.95,29.83,205.0,31.0,2.22,5.28,31.0,CTFPE,4695,-120.79,40.39
995,32.5,2018-08-11 20:09:00,SSW,57.8,55.0,12.52,30.04,205.0,32.0,1.94,5.83,31.1,CTFPE,4695,-120.79,40.39
996,32.9,2018-08-11 20:23:00,SW,59.0,55.2,12.43,29.93,215.0,32.0,1.94,6.11,31.0,CTFPE,4695,-120.79,40.39
997,33.3,2018-08-11 20:38:00,SE,58.3,56.1,12.21,30.15,135.0,31.0,1.94,4.44,31.3,CTFPE,4695,-120.79,40.39
998,33.6,2018-08-11 20:53:00,NW,58.7,56.4,12.65,30.7,315.0,31.0,3.89,7.5,31.8,CTFPE,4695,-120.79,40.39
999,34.0,2018-08-11 21:08:00,S,59.3,56.7,12.21,30.15,175.0,31.0,1.94,6.94,31.3,CTFPE,4695,-120.79,40.39
1000,34.4,2018-08-11 21:23:00,SE,58.9,56.5,12.65,30.7,145.0,31.0,1.67,7.5,31.8,CTFPE,4695,-120.79,40.39
1001,34.8,2018-08-11 21:38:00,NNE,58.8,56.7,12.65,30.7,15.0,31.0,1.39,6.67,31.8,CTFPE,4695,-120.79,40.39
1002,35.1,2018-08-11 21:53:00,SSW,58.4,56.5,12.96,30.59,205.0,32.0,1.67,6.94,31.6,CTFPE,4695,-120.79,40.39
1003,35.4,2018-08-11 22:08:00,SSE,57.4,56.7,12.96,30.59,165.0,32.0,2.5,6.67,31.6,CTFPE,4695,-120.79,40.39
1004,36.1,2018-08-11 22:38:00,WSW,57.7,55.0,13.04,30.71,250.0,32.0,1.94,5.56,31.7,CTFPE,4695,-120.79,40.39
1005,36.4,2018-08-11 22:53:00,SSE,56.6,54.1,13.13,30.82,160.0,32.0,3.33,6.39,31.8,CTFPE,4695,-120.79,40.39
1006,36.7,2018-08-11 23:08:00,SSW,55.0,53.6,12.6,30.14,195.0,32.0,3.06,6.39,31.2,CTFPE,4695,-120.79,40.39
1007,37.0,2018-08-11 23:23:00,S,54.7,52.6,12.69,30.25,185.0,32.0,2.78,6.39,31.3,CTFPE,4695,-120.79,40.39
1008,37.2,2018-08-11 23:38:00,SSW,53.7,51.9,12.6,30.14,210.0,32.0,3.33,9.17,31.2,CTFPE,4695,-120.79,40.39
1009,37.4,2018-08-11 23:53:00,WNW,52.5,50.0,12.78,30.37,295.0,32.0,1.94,5.83,31.4,CTFPE,4695,-120.79,40.39
1010,37.6,2018-08-12 00:08:00,S,51.5,49.4,12.34,29.82,185.0,32.0,2.78,6.67,30.9,CTFPE,4695,-120.79,40.39
1011,37.8,2018-08-12 00:23:00,SSW,50.2,47.8,12.34,29.82,200.0,32.0,2.78,5.83,30.9,CTFPE,4695,-120.79,40.39
1012,37.9,2018-08-12 00:38:00,WNW,48.7,42.9,11.99,29.4,290.0,32.0,2.5,5.83,30.5,CTFPE,4695,-120.79,40.39
1013,38.1,2018-08-12 00:53:00,SSW,46.7,41.0,11.55,28.91,210.0,32.0,2.22,5.28,30.0,CTFPE,4695,-120.79,40.39
1014,38.1,2018-08-12 01:08:00,WNW,45.7,39.2,11.64,29.0,290.0,32.0,1.39,5.56,30.1,CTFPE,4695,-120.79,40.39
1015,38.2,2018-08-12 01:23:00,SSE,42.7,37.8,11.28,28.62,150.0,32.0,1.39,4.44,29.7,CTFPE,4695,-120.79,40.39
1016,38.2,2018-08-12 01:38:00,SW,40.7,36.5,10.67,27.99,220.0,32.0,1.67,3.33,29.0,CTFPE,4695,-120.79,40.39
1017,38.2,2018-08-12 01:53:00,S,38.9,35.4,9.87,27.27,175.0,32.0,1.94,3.61,28.1,CTFPE,4695,-120.79,40.39
1018,38.2,2018-08-12 02:23:00,WNW,36.4,33.4,9.18,26.4,285.0,33.0,0.56,2.5,26.8,CTFPE,4695,-120.79,40.39
1019,38.0,2018-08-12 02:53:00,NW,34.0,31.6,7.89,,320.0,36.0,0.83,1.39,23.9,CTFPE,4695,-120.79,40.39
1020,37.8,2018-08-12 03:08:00,WNW,32.9,30.8,7.22,,290.0,37.0,1.39,1.67,22.7,CTFPE,4695,-120.79,40.39
1021,37.6,2018-08-12 03:23:00,W,31.8,30.0,6.99,,275.0,38.0,1.39,1.94,22.0,CTFPE,4695,-120.79,40.39
1022,37.4,2018-08-12 03:38:00,WNW,31.0,29.4,6.54,,300.0,38.0,1.11,1.94,21.5,CTFPE,4695,-120.79,40.39
1023,37.2,2018-08-12 03:53:00,NW,30.3,28.8,6.83,,310.0,39.0,1.11,2.5,21.4,CTFPE,4695,-120.79,40.39
1024,37.0,2018-08-12 04:08:00,WNW,29.6,28.2,6.83,,300.0,39.0,1.39,3.06,21.4,CTFPE,4695,-120.79,40.39
1025,36.8,2018-08-12 04:23:00,W,29.1,27.8,6.72,,280.0,38.0,0.83,4.17,21.7,CTFPE,4695,-120.79,40.39
1026,36.5,2018-08-12 04:38:00,WNW,28.6,27.3,7.25,,285.0,38.0,1.94,3.61,22.3,CTFPE,4695,-120.79,40.39
1027,36.3,2018-08-12 04:53:00,W,28.1,26.9,7.22,,265.0,37.0,1.67,3.89,22.7,CTFPE,4695,-120.79,40.39
1028,36.0,2018-08-12 05:08:00,WNW,27.6,26.5,7.13,,290.0,37.0,1.67,4.17,22.6,CTFPE,4695,-120.79,40.39
1029,35.8,2018-08-12 05:23:00,W,27.3,26.1,6.78,,280.0,37.0,1.11,3.33,22.2,CTFPE,4695,-120.79,40.39
1030,35.5,2018-08-12 05:38:00,WNW,26.8,25.7,6.51,,285.0,37.0,1.11,4.17,21.9,CTFPE,4695,-120.79,40.39
1031,35.0,2018-08-12 06:08:00,E,26.1,25.0,5.91,,90.0,38.0,0.28,1.67,20.8,CTFPE,4695,-120.79,40.39
1032,34.8,2018-08-12 06:23:00,,25.4,24.7,4.66,,,39.0,0.0,0.83,19.0,CTFPE,4695,-120.79,40.39
1033,34.6,2018-08-12 06:38:00,NNW,25.1,24.3,3.94,,340.0,41.0,0.56,0.83,17.4,CTFPE,4695,-120.79,40.39
1034,34.3,2018-08-12 06:53:00,NW,24.6,24.1,3.46,,325.0,42.0,0.56,0.83,16.5,CTFPE,4695,-120.79,40.39
1035,34.1,2018-08-12 07:08:00,,24.3,23.7,3.34,,,43.0,0.0,0.83,16.0,CTFPE,4695,-120.79,40.39
1036,33.9,2018-08-12 07:23:00,NW,24.0,23.4,3.12,,315.0,44.0,0.28,0.56,15.4,CTFPE,4695,-120.79,40.39
1037,33.7,2018-08-12 07:38:00,N,23.6,23.2,3.17,,10.0,45.0,0.56,0.56,15.1,CTFPE,4695,-120.79,40.39
1038,33.5,2018-08-12 07:53:00,,23.2,22.9,2.99,,,45.0,0.0,0.83,14.9,CTFPE,4695,-120.79,40.39
1039,33.2,2018-08-12 08:09:00,NNW,22.8,22.6,2.75,,335.0,46.0,0.28,0.56,14.3,CTFPE,4695,-120.79,40.39
1040,33.0,2018-08-12 08:23:00,,22.6,22.3,2.59,,,47.0,0.0,0.56,13.8,CTFPE,4695,-120.79,40.39
1041,32.9,2018-08-12 08:38:00,WNW,22.2,22.0,2.43,,300.0,48.0,0.28,0.56,13.3,CTFPE,4695,-120.79,40.39
1042,32.6,2018-08-12 08:53:00,NW,21.8,21.8,2.45,,320.0,49.0,0.28,0.56,13.0,CTFPE,4695,-120.79,40.39
1043,32.3,2018-08-12 09:23:00,,21.3,21.3,2.18,,,50.0,0.0,0.56,12.4,CTFPE,4695,-120.79,40.39
1044,32.0,2018-08-12 09:38:00,WNW,21.1,21.1,2.18,,295.0,51.0,0.28,0.56,12.1,CTFPE,4695,-120.79,40.39
1045,31.9,2018-08-12 09:53:00,,20.8,20.8,1.9,,,51.0,0.0,0.0,11.8,CTFPE,4695,-120.79,40.39
1046,31.7,2018-08-12 10:08:00,N,20.5,20.7,2.18,,350.0,52.0,0.28,0.56,11.8,CTFPE,4695,-120.79,40.39
1047,31.4,2018-08-12 10:24:00,WNW,20.3,20.4,2.18,,300.0,52.0,0.56,0.56,11.8,CTFPE,4695,-120.79,40.39
1048,31.3,2018-08-12 10:38:00,,20.0,20.3,2.18,,,52.0,0.0,0.56,11.8,CTFPE,4695,-120.79,40.39
1049,31.1,2018-08-12 10:53:00,,19.8,20.1,1.9,,,52.0,0.0,0.28,11.5,CTFPE,4695,-120.79,40.39
1050,30.9,2018-08-12 11:08:00,,19.6,19.9,1.53,,,52.0,0.0,0.0,11.1,CTFPE,4695,-120.79,40.39
1051,30.8,2018-08-12 11:23:00,,19.3,19.7,1.53,,,52.0,0.0,0.56,11.1,CTFPE,4695,-120.79,40.39
1052,30.6,2018-08-12 11:38:00,,19.1,19.5,1.53,,,52.0,0.0,0.28,11.1,CTFPE,4695,-120.79,40.39
1053,30.3,2018-08-12 11:53:00,WNW,19.0,19.4,1.43,,285.0,52.0,0.28,0.56,11.0,CTFPE,4695,-120.79,40.39
1054,30.2,2018-08-12 12:08:00,,18.7,19.2,1.42,,,53.0,0.0,0.0,10.7,CTFPE,4695,-120.79,40.39
1055,30.0,2018-08-12 12:23:00,NNW,18.5,18.9,1.14,,340.0,53.0,0.28,0.56,10.4,CTFPE,4695,-120.79,40.39
1056,29.9,2018-08-12 12:39:00,,18.2,18.8,1.31,,,54.0,0.0,0.0,10.3,CTFPE,4695,-120.79,40.39
1057,29.7,2018-08-12 12:54:00,,18.0,18.6,1.03,,,54.0,0.0,0.0,10.0,CTFPE,4695,-120.79,40.39
1058,29.6,2018-08-12 13:08:00,,17.9,18.4,1.1,,,55.0,0.0,0.0,9.8,CTFPE,4695,-120.79,40.39
1059,29.4,2018-08-12 13:23:00,NW,17.8,18.3,1.1,,310.0,55.0,0.28,0.83,9.8,CTFPE,4695,-120.79,40.39
1060,29.3,2018-08-12 13:39:00,N,17.7,18.4,1.73,,10.0,56.0,0.28,0.83,10.2,CTFPE,4695,-120.79,40.39
1061,29.1,2018-08-12 13:53:00,N,17.9,18.6,1.92,,355.0,56.0,0.28,0.56,10.4,CTFPE,4695,-120.79,40.39
1062,28.9,2018-08-12 14:09:00,,18.2,18.8,2.2,,,56.0,0.0,0.0,10.7,CTFPE,4695,-120.79,40.39
1063,28.7,2018-08-12 14:23:00,,18.3,19.2,2.92,,,57.0,0.0,0.28,11.2,CTFPE,4695,-120.79,40.39
1064,28.6,2018-08-12 14:38:00,NNE,18.8,20.0,3.86,,30.0,57.0,0.28,0.56,12.2,CTFPE,4695,-120.79,40.39
1065,28.5,2018-08-12 14:53:00,SSE,20.1,20.0,5.26,,165.0,57.0,0.28,0.83,13.7,CTFPE,4695,-120.79,40.39
1066,28.3,2018-08-12 15:08:00,SE,22.7,20.4,6.32,,130.0,56.0,1.11,1.94,15.1,CTFPE,4695,-120.79,40.39
1067,28.2,2018-08-12 15:23:00,N,25.8,22.5,7.85,,10.0,53.0,0.28,1.94,17.6,CTFPE,4695,-120.79,40.39
1068,28.1,2018-08-12 15:38:00,S,28.5,24.7,8.39,,170.0,51.0,1.11,1.67,18.8,CTFPE,4695,-120.79,40.39
1069,28.1,2018-08-12 15:53:00,,31.2,28.6,8.79,,,48.0,0.0,1.67,20.2,CTFPE,4695,-120.79,40.39
1070,28.1,2018-08-12 16:08:00,SE,33.6,28.5,8.89,,140.0,46.0,0.28,1.39,21.0,CTFPE,4695,-120.79,40.39
1071,28.1,2018-08-12 16:23:00,SE,35.9,28.3,9.78,,140.0,44.0,1.39,2.5,22.7,CTFPE,4695,-120.79,40.39
1072,28.2,2018-08-12 16:39:00,ESE,38.3,27.6,10.72,,110.0,42.0,1.11,3.06,24.5,CTFPE,4695,-120.79,40.39
1073,28.3,2018-08-12 16:53:00,SSE,40.5,27.5,11.09,,160.0,41.0,0.83,2.78,25.3,CTFPE,4695,-120.79,40.39
1074,28.4,2018-08-12 17:08:00,NE,42.8,28.1,10.88,,35.0,39.0,0.56,3.06,25.9,CTFPE,4695,-120.79,40.39
1075,28.6,2018-08-12 17:23:00,SE,44.9,31.6,11.43,27.0,145.0,37.0,1.11,3.33,27.4,CTFPE,4695,-120.79,40.39
1076,28.8,2018-08-12 17:38:00,S,47.3,29.7,10.6,27.22,185.0,34.0,2.5,5.56,27.9,CTFPE,4695,-120.79,40.39
1077,29.1,2018-08-12 17:53:00,SSW,48.8,31.8,10.25,27.24,210.0,33.0,1.94,5.0,28.0,CTFPE,4695,-120.79,40.39
1078,29.3,2018-08-12 18:08:00,SW,50.9,40.5,10.05,27.42,225.0,32.0,1.94,5.28,28.3,CTFPE,4695,-120.79,40.39
1079,29.6,2018-08-12 18:23:00,S,51.9,44.1,9.75,27.52,170.0,31.0,1.94,5.56,28.5,CTFPE,4695,-120.79,40.39
1080,30.0,2018-08-12 18:38:00,SSW,54.0,46.8,9.18,27.39,205.0,30.0,2.78,6.39,28.4,CTFPE,4695,-120.79,40.39
1081,30.3,2018-08-12 18:53:00,SSW,55.1,49.5,9.62,27.79,200.0,30.0,2.78,6.67,28.9,CTFPE,4695,-120.79,40.39
1082,30.6,2018-08-12 19:08:00,S,56.9,51.6,10.05,28.21,175.0,30.0,1.11,5.56,29.4,CTFPE,4695,-120.79,40.39
1083,31.0,2018-08-12 19:23:00,SW,57.8,53.1,10.49,28.66,225.0,30.0,2.78,7.22,29.9,CTFPE,4695,-120.79,40.39
1084,31.4,2018-08-12 19:38:00,SSW,58.7,54.6,10.84,29.04,205.0,30.0,0.83,4.72,30.3,CTFPE,4695,-120.79,40.39
1085,31.8,2018-08-12 19:53:00,SSE,59.7,56.4,11.6,29.41,155.0,31.0,3.06,5.28,30.6,CTFPE,4695,-120.79,40.39
1086,32.2,2018-08-12 20:09:00,WNW,60.9,57.5,11.45,29.73,285.0,30.0,0.83,4.44,31.0,CTFPE,4695,-120.79,40.39
1087,32.6,2018-08-12 20:23:00,SSE,61.5,58.1,11.1,29.33,160.0,30.0,2.5,8.06,30.6,CTFPE,4695,-120.79,40.39
1088,33.0,2018-08-12 20:38:00,W,61.2,59.3,11.1,29.33,260.0,30.0,1.94,5.56,30.6,CTFPE,4695,-120.79,40.39
1089,33.5,2018-08-12 20:53:00,WNW,62.2,59.1,11.63,29.94,300.0,30.0,1.67,6.94,31.2,CTFPE,4695,-120.79,40.39
1090,33.9,2018-08-12 21:08:00,SW,62.5,60.2,10.86,29.54,225.0,29.0,3.33,8.06,30.9,CTFPE,4695,-120.79,40.39
1091,34.3,2018-08-12 21:24:00,NW,62.2,59.8,11.12,29.85,305.0,29.0,3.06,6.94,31.2,CTFPE,4695,-120.79,40.39
1092,34.8,2018-08-12 21:38:00,SW,62.0,60.1,10.94,30.17,220.0,28.0,1.67,5.83,31.6,CTFPE,4695,-120.79,40.39
1093,35.1,2018-08-12 21:53:00,SW,61.7,59.6,10.85,30.07,220.0,28.0,3.33,6.11,31.5,CTFPE,4695,-120.79,40.39
1094,35.5,2018-08-12 22:08:00,WNW,61.4,59.3,10.68,29.86,300.0,28.0,4.17,7.5,31.3,CTFPE,4695,-120.79,40.39
1095,35.9,2018-08-12 22:23:00,SSE,61.0,59.0,10.94,30.17,155.0,28.0,3.06,6.39,31.6,CTFPE,4695,-120.79,40.39
1096,36.2,2018-08-12 22:38:00,WSW,59.6,58.3,9.97,29.58,240.0,27.0,3.06,6.39,31.1,CTFPE,4695,-120.79,40.39
1097,36.6,2018-08-12 22:53:00,SSW,59.5,57.5,10.4,30.08,200.0,27.0,3.33,8.06,31.6,CTFPE,4695,-120.79,40.39
1098,36.9,2018-08-12 23:08:00,NW,58.7,56.6,10.57,30.29,310.0,27.0,3.06,6.39,31.8,CTFPE,4695,-120.79,40.39
1099,37.2,2018-08-12 23:23:00,WNW,57.1,55.8,10.14,29.78,285.0,27.0,2.5,7.5,31.3,CTFPE,4695,-120.79,40.39
1100,37.5,2018-08-12 23:38:00,WSW,56.1,54.2,10.05,29.68,250.0,27.0,2.78,8.06,31.2,CTFPE,4695,-120.79,40.39
1101,37.7,2018-08-12 23:53:00,WNW,55.0,53.1,9.79,29.38,290.0,27.0,3.06,8.06,30.9,CTFPE,4695,-120.79,40.39
1102,38.0,2018-08-13 00:09:00,NW,53.3,51.8,9.79,29.38,305.0,27.0,3.06,6.39,30.9,CTFPE,4695,-120.79,40.39
1103,38.1,2018-08-13 00:23:00,WNW,52.3,49.2,9.53,29.1,285.0,27.0,2.22,6.11,30.6,CTFPE,4695,-120.79,40.39
1104,38.3,2018-08-13 00:38:00,SE,50.3,43.8,9.36,28.91,145.0,27.0,1.94,6.11,30.4,CTFPE,4695,-120.79,40.39
1105,38.4,2018-08-13 00:53:00,SSE,48.6,41.1,8.84,28.38,155.0,27.0,2.22,6.94,29.8,CTFPE,4695,-120.79,40.39
1106,38.6,2018-08-13 01:08:00,SSW,47.3,38.9,8.84,28.38,200.0,27.0,1.39,6.94,29.8,CTFPE,4695,-120.79,40.39
1107,38.7,2018-08-13 01:24:00,SSE,43.2,37.2,8.67,28.21,155.0,27.0,1.67,5.83,29.6,CTFPE,4695,-120.79,40.39
1108,38.7,2018-08-13 01:38:00,WSW,40.9,36.0,8.34,27.45,245.0,28.0,1.67,4.72,28.6,CTFPE,4695,-120.79,40.39
1109,38.8,2018-08-13 01:53:00,SW,39.1,35.0,7.72,26.57,235.0,29.0,1.67,3.89,27.3,CTFPE,4695,-120.79,40.39
1110,38.7,2018-08-13 02:08:00,W,37.4,33.9,7.43,,260.0,30.0,1.67,4.17,26.4,CTFPE,4695,-120.79,40.39
1111,38.7,2018-08-13 02:23:00,WSW,36.2,32.9,7.21,,250.0,31.0,0.83,3.06,25.6,CTFPE,4695,-120.79,40.39
1112,38.5,2018-08-13 02:39:00,NNW,34.9,31.8,7.06,,330.0,32.0,0.28,2.5,24.9,CTFPE,4695,-120.79,40.39
1113,38.4,2018-08-13 02:53:00,W,33.8,30.9,6.27,,270.0,33.0,0.28,1.67,23.5,CTFPE,4695,-120.79,40.39
1114,38.1,2018-08-13 03:09:00,WNW,32.7,30.1,5.79,,295.0,35.0,0.83,1.39,22.0,CTFPE,4695,-120.79,40.39
1115,38.0,2018-08-13 03:23:00,W,31.8,29.4,5.31,,275.0,36.0,0.83,2.78,21.0,CTFPE,4695,-120.79,40.39
1116,37.8,2018-08-13 03:38:00,W,30.9,28.6,4.81,,270.0,37.0,0.83,2.22,20.0,CTFPE,4695,-120.79,40.39
1117,37.5,2018-08-13 03:53:00,N,29.8,28.1,4.45,,355.0,37.0,0.56,2.5,19.6,CTFPE,4695,-120.79,40.39
1118,37.3,2018-08-13 04:08:00,,29.3,27.5,4.29,,,38.0,0.0,1.67,19.0,CTFPE,4695,-120.79,40.39
1119,37.0,2018-08-13 04:23:00,W,28.7,26.9,3.58,,280.0,39.0,0.56,0.83,17.8,CTFPE,4695,-120.79,40.39
1120,36.8,2018-08-13 04:38:00,,28.1,26.4,2.95,,,40.0,0.0,0.83,16.7,CTFPE,4695,-120.79,40.39
1121,36.5,2018-08-13 04:53:00,,27.4,25.8,2.58,,,41.0,0.0,0.56,15.9,CTFPE,4695,-120.79,40.39
1122,36.2,2018-08-13 05:08:00,,26.8,25.4,2.28,,,42.0,0.0,0.28,15.2,CTFPE,4695,-120.79,40.39
1123,35.9,2018-08-13 05:24:00,,26.2,24.8,2.39,,,44.0,0.0,0.0,14.6,CTFPE,4695,-120.79,40.39
1124,35.7,2018-08-13 05:38:00,,25.7,24.5,2.35,,,45.0,0.0,0.56,14.2,CTFPE,4695,-120.79,40.39
1125,35.4,2018-08-13 05:53:00,,25.1,24.0,2.29,,,46.0,0.0,0.56,13.8,CTFPE,4695,-120.79,40.39
1126,35.2,2018-08-13 06:08:00,NNE,24.6,23.6,2.32,,20.0,47.0,0.28,0.83,13.5,CTFPE,4695,-120.79,40.39
1127,34.9,2018-08-13 06:23:00,,24.0,23.2,2.25,,,48.0,0.0,0.83,13.1,CTFPE,4695,-120.79,40.39
1128,34.7,2018-08-13 06:38:00,,23.7,22.8,2.26,,,49.0,0.0,0.83,12.8,CTFPE,4695,-120.79,40.39
1129,34.1,2018-08-13 07:08:00,,22.7,22.1,1.72,,,50.0,0.0,0.56,11.9,CTFPE,4695,-120.79,40.39
1130,33.8,2018-08-13 07:23:00,,22.3,21.8,1.9,,,51.0,0.0,0.83,11.8,CTFPE,4695,-120.79,40.39
1131,33.6,2018-08-13 07:38:00,,22.0,21.5,1.81,,,51.0,0.0,0.56,11.7,CTFPE,4695,-120.79,40.39
1132,33.4,2018-08-13 07:53:00,,21.7,21.3,1.72,,,51.0,0.0,0.56,11.6,CTFPE,4695,-120.79,40.39
1133,33.1,2018-08-13 08:08:00,,21.4,21.0,1.62,,,50.0,0.0,0.83,11.8,CTFPE,4695,-120.79,40.39
1134,32.9,2018-08-13 08:24:00,NW,21.1,20.9,1.81,,315.0,50.0,0.28,1.11,12.0,CTFPE,4695,-120.79,40.39
1135,32.6,2018-08-13 08:38:00,,21.0,20.8,1.72,,,50.0,0.0,0.56,11.9,CTFPE,4695,-120.79,40.39
