,date_time,altimeter_set_1,wind_cardinal_direction_set_1d,weather_condition_set_1d,wind_gust_set_1,metar_set_1,ceiling_set_1,dew_point_temperature_set_1,cloud_layer_2_code_set_1,cloud_layer_3_code_set_1,dew_point_temperature_set_1d,visibility_set_1,cloud_layer_1_code_set_1,heat_index_set_1d,wind_direction_set_1,metar_origin_set_1,pressure_set_1d,relative_humidity_set_1,wind_speed_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
358,2018-08-07 21:55:00,101354.56,SSW,Clear,,KO54 072155Z AUTO 20003KT 9SM CLR 33/04 A2993 RMK AO1,,4.0,,,4.17,9.0,1.0,30.73,200.0,1.0,93397.49,16.21,1.54,100749.0,33.0,KO54,2244,-122.92230,40.74600
359,2018-08-07 22:15:00,101320.7,SSW,Clear,,KO54 072215Z AUTO 21007KT 10SM CLR 33/03 A2992 RMK AO1,,3.0,,,3.19,10.0,1.0,30.68,210.0,1.0,93366.28,15.11,3.6,100715.36,33.0,KO54,2244,-122.92230,40.74600
360,2018-08-07 22:35:00,101286.84,SSW,Clear,,KO54 072235Z AUTO 20005KT 9SM CLR 34/03 A2991 RMK AO1,,3.0,,,3.21,9.0,1.0,31.57,200.0,1.0,93335.08,14.29,2.57,100657.05,34.0,KO54,2244,-122.92230,40.74600
361,2018-08-07 22:55:00,101286.84,SW,Clear,,KO54 072255Z AUTO 23005KT 10SM CLR 35/04 A2991 RMK AO1,,4.0,,,4.24,10.0,1.0,32.54,230.0,1.0,93335.08,14.51,2.57,100632.54,35.0,KO54,2244,-122.92230,40.74600
362,2018-08-07 23:15:00,101252.97,WSW,Clear,,KO54 072315Z AUTO 24006KT 10SM CLR 34/04 A2990 RMK AO1,,4.0,,,4.2,10.0,1.0,31.62,240.0,1.0,93303.87,15.33,3.09,100623.37,34.0,KO54,2244,-122.92230,40.74600
363,2018-08-07 23:35:00,101252.97,SW,Clear,,KO54 072335Z AUTO 23007KT 7SM CLR 35/04 A2990 RMK AO1,,4.0,,,4.24,7.0,1.0,32.54,230.0,1.0,93303.87,14.51,3.6,100598.89,35.0,KO54,2244,-122.92230,40.74600
364,2018-08-07 23:55:00,101252.97,W,Clear,,KO54 072355Z AUTO 27007KT 9SM CLR 35/04 A2990 RMK AO1,,4.0,,,4.24,9.0,1.0,32.54,270.0,1.0,93303.87,14.51,3.6,100598.89,35.0,KO54,2244,-122.92230,40.74600
365,2018-08-08 00:15:00,101219.11,W,Clear,,KO54 080015Z AUTO 27005KT 9SM CLR 34/05 A2989 RMK AO1,,5.0,,,5.19,9.0,1.0,31.69,270.0,1.0,93272.67,16.44,2.57,100589.7,34.0,KO54,2244,-122.92230,40.74600
366,2018-08-08 00:35:00,101219.11,SW,Clear,,KO54 080035Z AUTO 23006KT 9SM CLR 34/05 A2989 RMK AO1,,5.0,,,5.19,9.0,1.0,31.69,230.0,1.0,93272.67,16.44,3.09,100589.7,34.0,KO54,2244,-122.92230,40.74600
367,2018-08-08 00:55:00,101219.11,SW,Clear,,KO54 080055Z AUTO 22005KT 9SM CLR 34/05 A2989 RMK AO1,,5.0,,,5.19,9.0,1.0,31.69,220.0,1.0,93272.67,16.44,2.57,100589.7,34.0,KO54,2244,-122.92230,40.74600
368,2018-08-08 01:15:00,101219.11,SW,Clear,,KO54 080115Z AUTO 22006KT 9SM CLR 33/04 A2989 RMK AO1,,4.0,,,4.17,9.0,1.0,30.73,220.0,1.0,93272.67,16.21,3.09,100614.36,33.0,KO54,2244,-122.92230,40.74600
369,2018-08-08 01:35:00,101185.24,SW,Clear,,KO54 080135Z AUTO 23008KT 8SM CLR 33/04 A2988 RMK AO1,,4.0,,,4.17,8.0,1.0,30.73,230.0,1.0,93241.46,16.21,4.12,100580.69,33.0,KO54,2244,-122.92230,40.74600
370,2018-08-08 01:55:00,101219.11,SW,Clear,,KO54 080155Z AUTO 23007KT 7SM CLR 33/03 A2989 RMK AO1,,3.0,,,3.19,7.0,1.0,30.68,230.0,1.0,93272.67,15.11,3.6,100614.38,33.0,KO54,2244,-122.92230,40.74600
371,2018-08-08 02:15:00,101219.11,SW,Clear,,KO54 080215Z AUTO 23005KT 9SM CLR 32/03 A2989 RMK AO1,,3.0,,,3.16,9.0,1.0,29.82,230.0,1.0,93272.67,15.98,2.57,100639.18,32.0,KO54,2244,-122.92230,40.74600
372,2018-08-08 02:35:00,101219.11,SSW,Clear,,KO54 080235Z AUTO 20006KT 9SM CLR 31/02 A2989 RMK AO1,,2.0,,,2.14,9.0,1.0,28.96,200.0,1.0,93272.67,15.75,3.09,100664.18,31.0,KO54,2244,-122.92230,40.74600
373,2018-08-08 02:55:00,101252.97,SSW,Clear,,KO54 080255Z AUTO 21006KT 8SM CLR 30/03 A2990 RMK AO1,,3.0,,,3.11,8.0,1.0,28.18,210.0,1.0,93303.87,17.91,3.09,100722.98,30.0,KO54,2244,-122.92230,40.74600
374,2018-08-08 03:15:00,101252.97,SSW,Mostly Clear,,KO54 080315Z AUTO 21006KT 8SM FEW070 29/04 A2990 RMK AO1,,4.0,,,4.08,8.0,706.0,27.47,210.0,1.0,93303.87,20.35,3.09,100748.28,29.0,KO54,2244,-122.92230,40.74600
375,2018-08-08 03:35:00,101252.97,NNE,Mostly Cloudy,,KO54 080335Z AUTO 02004KT 9SM BKN070 26/08 A2990 RMK AO1,2133.6,8.0,,,8.01,9.0,703.0,,20.0,1.0,93303.87,31.97,2.06,100825.18,26.0,KO54,2244,-122.92230,40.74600
376,2018-08-08 03:55:00,101320.7,NE,Overcast,,KO54 080355Z AUTO 04003KT 10SM OVC070 23/09 A2992 RMK AO1,2133.6,9.0,,,8.98,10.0,704.0,,40.0,1.0,93366.28,40.92,1.54,100971.26,23.0,KO54,2244,-122.92230,40.74600
377,2018-08-08 04:15:00,101354.56,NNE,Overcast,,KO54 080415Z AUTO 03003KT 10SM OVC070 23/08 A2993 RMK AO1,2133.6,8.0,,,7.98,10.0,704.0,,30.0,1.0,93397.49,38.24,1.54,101005.05,23.0,KO54,2244,-122.92230,40.74600
378,2018-08-08 04:35:00,101388.43,NNE,Mostly Cloudy,,KO54 080435Z AUTO 03003KT 10SM BKN060 22/07 A2994 RMK AO1,1828.8,7.0,,,6.97,10.0,603.0,,30.0,1.0,93428.7,37.95,1.54,101065.44,22.0,KO54,2244,-122.92230,40.74600
379,2018-08-08 04:55:00,101388.43,N,Mostly Cloudy,,KO54 080455Z AUTO 00000KT 10SM BKN060 BKN070 21/07 A2994 RMK AO1,1828.8,7.0,703.0,,6.96,10.0,603.0,,0.0,1.0,93428.7,40.34,0.0,101092.23,21.0,KO54,2244,-122.92230,40.74600
380,2018-08-08 05:15:00,101422.29,N,Mostly Cloudy,,KO54 080515Z AUTO 00000KT 10SM BKN060 20/07 A2995 RMK AO1,1828.8,7.0,,,6.95,10.0,603.0,,0.0,1.0,93459.9,42.9,0.0,101152.99,20.0,KO54,2244,-122.92230,40.74600
381,2018-08-08 05:35:00,101422.29,NE,Overcast,,KO54 080535Z AUTO 04004KT 10SM OVC060 20/07 A2995 RMK AO1,1828.8,7.0,,,6.95,10.0,604.0,,40.0,1.0,93459.9,42.9,2.06,101152.99,20.0,KO54,2244,-122.92230,40.74600
382,2018-08-08 05:55:00,101422.29,NNE,Overcast,,KO54 080555Z AUTO 02004KT 10SM OVC060 19/07 A2995 RMK AO1,1828.8,7.0,,,6.95,10.0,604.0,,20.0,1.0,93459.9,45.65,2.06,101180.17,19.0,KO54,2244,-122.92230,40.74600
383,2018-08-08 06:15:00,101456.15,N,Mostly Cloudy,,KO54 080615Z AUTO 00000KT 10SM BKN060 19/07 A2996 RMK AO1,1828.8,7.0,,,6.95,10.0,603.0,,0.0,1.0,93491.1,45.65,0.0,101213.95,19.0,KO54,2244,-122.92230,40.74600
384,2018-08-08 06:35:00,101456.15,NE,Partly Cloudy,,KO54 080635Z AUTO 04004KT 10SM SCT060 19/08 A2996 RMK AO1,,8.0,,,7.95,10.0,602.0,,40.0,1.0,93491.1,48.87,2.06,101213.92,19.0,KO54,2244,-122.92230,40.74600
385,2018-08-08 06:55:00,101490.02,N,Mostly Clear,,KO54 080655Z AUTO 00000KT 10SM FEW060 18/07 A2997 RMK AO1,,7.0,,,6.94,10.0,606.0,,0.0,1.0,93522.31,48.59,0.0,101275.13,18.0,KO54,2244,-122.92230,40.74600
386,2018-08-08 07:15:00,101490.02,NE,Mostly Clear,,KO54 080715Z AUTO 04003KT 10SM FEW050 18/07 A2997 RMK AO1,,7.0,,,6.94,10.0,506.0,,40.0,1.0,93522.31,48.59,1.54,101275.13,18.0,KO54,2244,-122.92230,40.74600
387,2018-08-08 07:35:00,101490.02,NE,Mostly Cloudy,,KO54 080735Z AUTO 05003KT 9SM BKN048 18/07 A2997 RMK AO1,1463.04,7.0,,,6.94,9.0,483.0,,50.0,1.0,93522.31,48.59,1.54,101275.13,18.0,KO54,2244,-122.92230,40.74600
388,2018-08-08 07:55:00,101490.02,N,Overcast,,KO54 080755Z AUTO 00000KT 8SM BKN048 OVC055 17/08 A2997 RMK AO1,1463.04,8.0,554.0,,7.94,8.0,483.0,,0.0,1.0,93522.31,55.41,0.0,101302.69,17.0,KO54,2244,-122.92230,40.74600
389,2018-08-08 08:15:00,101490.02,N,Overcast,,KO54 080815Z AUTO 00000KT 9SM OVC050 17/08 A2997 RMK AO1,1524.0,8.0,,,7.94,9.0,504.0,,0.0,1.0,93522.31,55.41,0.0,101302.69,17.0,KO54,2244,-122.92230,40.74600
390,2018-08-08 08:35:00,101456.15,N,Overcast,,KO54 080835Z AUTO 00000KT 8SM OVC050 16/08 A2996 RMK AO1,1524.0,8.0,,,7.94,8.0,504.0,,0.0,1.0,93491.1,59.05,0.0,101296.66,16.0,KO54,2244,-122.92230,40.74600
391,2018-08-08 08:55:00,101490.02,N,Overcast,,KO54 080855Z AUTO 01003KT 8SM BKN043 OVC049 15/08 A2997 RMK AO1,1310.64,8.0,494.0,,7.95,8.0,433.0,,10.0,1.0,93522.31,62.95,1.54,101358.46,15.0,KO54,2244,-122.92230,40.74600
392,2018-08-08 09:15:00,101456.15,NNE,Overcast,,KO54 080915Z AUTO 02003KT 8SM OVC045 15/08 A2996 RMK AO1,1371.6,8.0,,,7.95,8.0,454.0,,20.0,1.0,93491.1,62.95,1.54,101324.64,15.0,KO54,2244,-122.92230,40.74600
393,2018-08-08 09:35:00,101456.15,N,Overcast,,KO54 080935Z AUTO 00000KT 8SM FEW036 OVC041 15/08 A2996 RMK AO1,1249.68,8.0,414.0,,7.95,8.0,366.0,,0.0,1.0,93491.1,62.95,0.0,101324.64,15.0,KO54,2244,-122.92230,40.74600
394,2018-08-08 09:55:00,101490.02,N,Overcast,,KO54 080955Z AUTO 00000KT 8SM OVC041 14/08 A2997 RMK AO1,1249.68,8.0,,,7.95,8.0,414.0,,0.0,1.0,93522.31,67.15,0.0,101386.65,14.0,KO54,2244,-122.92230,40.74600
395,2018-08-08 10:15:00,101490.02,N,Overcast,,KO54 081015Z AUTO 00000KT 8SM OVC041 14/08 A2997 RMK AO1,1249.68,8.0,,,7.95,8.0,414.0,,0.0,1.0,93522.31,67.15,0.0,101386.65,14.0,KO54,2244,-122.92230,40.74600
396,2018-08-08 10:35:00,101490.02,N,Overcast,,KO54 081035Z AUTO 00000KT 8SM OVC041 14/08 A2997 RMK AO1,1249.68,8.0,,,7.95,8.0,414.0,,0.0,1.0,93522.31,67.15,0.0,101386.65,14.0,KO54,2244,-122.92230,40.74600
397,2018-08-08 10:55:00,101490.02,N,Overcast,,KO54 081055Z AUTO 00000KT 8SM OVC037 14/08 A2997 RMK AO1,1127.76,8.0,,,7.95,8.0,374.0,,0.0,1.0,93522.31,67.15,0.0,101386.65,14.0,KO54,2244,-122.92230,40.74600
398,2018-08-08 11:15:00,101490.02,N,Overcast,,KO54 081115Z AUTO 00000KT 8SM OVC037 13/08 A2997 RMK AO1,1127.76,8.0,,,7.95,8.0,374.0,,0.0,1.0,93522.31,71.66,0.0,101415.04,13.0,KO54,2244,-122.92230,40.74600
399,2018-08-08 11:35:00,101523.88,N,Overcast,,KO54 081135Z AUTO 00000KT 8SM OVC037 13/08 A2998 RMK AO1,1127.76,8.0,,,7.95,8.0,374.0,,0.0,1.0,93553.51,71.66,0.0,101448.87,13.0,KO54,2244,-122.92230,40.74600
400,2018-08-08 11:55:00,101523.88,N,Overcast,,KO54 081155Z AUTO 01003KT 8SM OVC037 13/08 A2998 RMK AO1,1127.76,8.0,,,7.95,8.0,374.0,,10.0,1.0,93553.51,71.66,1.54,101448.87,13.0,KO54,2244,-122.92230,40.74600
401,2018-08-08 12:15:00,101557.75,N,Overcast,,KO54 081215Z AUTO 00000KT 8SM OVC037 13/08 A2999 RMK AO1,1127.76,8.0,,,7.95,8.0,374.0,,0.0,1.0,93584.72,71.66,0.0,101482.72,13.0,KO54,2244,-122.92230,40.74600
402,2018-08-08 12:35:00,101557.75,NNE,Overcast,,KO54 081235Z AUTO 03003KT 8SM OVC037 13/08 A2999 RMK AO1,1127.76,8.0,,,7.95,8.0,374.0,,30.0,1.0,93584.72,71.66,1.54,101482.72,13.0,KO54,2244,-122.92230,40.74600
403,2018-08-08 12:55:00,101591.61,N,Overcast,,KO54 081255Z AUTO 00000KT 8SM OVC037 12/08 A3000 RMK AO1,1127.76,8.0,,,7.96,8.0,374.0,,0.0,1.0,93615.92,76.52,0.0,101545.17,12.0,KO54,2244,-122.92230,40.74600
404,2018-08-08 13:15:00,101625.47,N,Overcast,,KO54 081315Z AUTO 00000KT 8SM OVC037 12/08 A3001 RMK AO1,1127.76,8.0,,,7.96,8.0,374.0,,0.0,1.0,93647.13,76.52,0.0,101579.03,12.0,KO54,2244,-122.92230,40.74600
405,2018-08-08 13:35:00,101625.47,N,Mostly Cloudy,,KO54 081335Z AUTO 00000KT 6SM BKN037 BKN043 12/08 A3001 RMK AO1,1127.76,8.0,433.0,,7.96,6.0,373.0,,0.0,1.0,93647.13,76.52,0.0,101579.03,12.0,KO54,2244,-122.92230,40.74600
406,2018-08-08 13:55:00,101659.34,N,Mostly Clear,,KO54 081355Z AUTO 00000KT 5SM FEW035 12/08 A3002 RMK AO1,,8.0,,,7.96,5.0,356.0,,0.0,1.0,93678.34,76.52,0.0,101612.88,12.0,KO54,2244,-122.92230,40.74600
407,2018-08-08 14:15:00,101659.34,N,Clear,,KO54 081415Z AUTO 00000KT 5SM CLR 12/08 A3002 RMK AO1,,8.0,,,7.96,5.0,1.0,,0.0,1.0,93678.34,76.52,0.0,101612.88,12.0,KO54,2244,-122.92230,40.74600
408,2018-08-08 14:35:00,101693.2,N,Clear,,KO54 081435Z AUTO 00000KT 5SM CLR 13/08 A3003 RMK AO1,,8.0,,,7.95,5.0,1.0,,0.0,1.0,93709.54,71.66,0.0,101618.07,13.0,KO54,2244,-122.92230,40.74600
409,2018-08-08 14:55:00,101693.2,N,Clear,,KO54 081455Z AUTO 00000KT 5SM CLR 14/09 A3003 RMK AO1,,9.0,,,8.96,5.0,1.0,,0.0,1.0,93709.54,71.85,0.0,101589.59,14.0,KO54,2244,-122.92230,40.74600
410,2018-08-08 15:15:00,101693.2,N,Clear,,KO54 081515Z AUTO 00000KT 6SM CLR 15/09 A3003 RMK AO1,,9.0,,,8.95,6.0,1.0,,0.0,1.0,93709.54,67.36,0.0,101561.35,15.0,KO54,2244,-122.92230,40.74600
411,2018-08-08 15:35:00,101693.2,N,Clear,,KO54 081535Z AUTO 00000KT 6SM CLR 17/09 A3003 RMK AO1,,9.0,,,8.95,6.0,1.0,,0.0,1.0,93709.54,59.3,0.0,101505.46,17.0,KO54,2244,-122.92230,40.74600
412,2018-08-08 15:55:00,101727.07,N,Clear,,KO54 081555Z AUTO 00000KT 6SM CLR 18/09 A3004 RMK AO1,,9.0,,,8.95,6.0,1.0,,0.0,1.0,93740.75,55.67,0.0,101511.62,18.0,KO54,2244,-122.92230,40.74600
413,2018-08-08 16:15:00,101727.07,N,Clear,,KO54 081615Z AUTO 00000KT 6SM CLR 19/08 A3004 RMK AO1,,8.0,,,7.95,6.0,1.0,,0.0,1.0,93740.75,48.87,0.0,101484.19,19.0,KO54,2244,-122.92230,40.74600
414,2018-08-08 16:35:00,101693.2,N,Clear,,KO54 081635Z AUTO 00000KT 6SM CLR 20/08 A3003 RMK AO1,,8.0,,,7.95,6.0,1.0,,0.0,1.0,93709.54,45.93,0.0,101423.15,20.0,KO54,2244,-122.92230,40.74600
415,2018-08-08 16:55:00,101693.2,SSW,Clear,,KO54 081655Z AUTO 21003KT 6SM CLR 20/08 A3003 RMK AO1,,8.0,,,7.95,6.0,1.0,,210.0,1.0,93709.54,45.93,1.54,101423.15,20.0,KO54,2244,-122.92230,40.74600
416,2018-08-08 17:15:00,101693.2,SSW,Clear,,KO54 081715Z AUTO 20003KT 5SM CLR 21/09 A3003 RMK AO1,,9.0,,,8.96,5.0,1.0,,200.0,1.0,93709.54,46.22,1.54,101396.05,21.0,KO54,2244,-122.92230,40.74600
417,2018-08-08 17:35:00,101693.2,N,Clear,,KO54 081735Z AUTO 00000KT 5SM CLR 22/09 A3003 RMK AO1,,9.0,,,8.97,5.0,1.0,,0.0,1.0,93709.54,43.48,0.0,101369.17,22.0,KO54,2244,-122.92230,40.74600
418,2018-08-08 17:55:00,101693.2,N,Clear,,KO54 081755Z AUTO 00000KT 5SM CLR 23/09 A3003 RMK AO1,,9.0,,,8.98,5.0,1.0,,0.0,1.0,93709.54,40.92,0.0,101342.48,23.0,KO54,2244,-122.92230,40.74600
419,2018-08-08 18:15:00,101693.2,N,Clear,,KO54 081815Z AUTO 00000KT 5SM CLR 23/09 A3003 RMK AO1,,9.0,,,8.98,5.0,1.0,,0.0,1.0,93709.54,40.92,0.0,101342.48,23.0,KO54,2244,-122.92230,40.74600
420,2018-08-08 18:35:00,101659.34,N,Clear,,KO54 081835Z AUTO 00000KT 5SM CLR 24/09 A3002 RMK AO1,,9.0,,,8.99,5.0,1.0,,0.0,1.0,93678.34,38.53,0.0,101282.25,24.0,KO54,2244,-122.92230,40.74600
421,2018-08-08 18:55:00,101659.34,N,Clear,,KO54 081855Z AUTO 00000KT 5SM CLR 25/10 A3002 RMK AO1,,10.0,,,10.0,5.0,1.0,,0.0,1.0,93678.34,38.82,0.0,101255.9,25.0,KO54,2244,-122.92230,40.74600
422,2018-08-08 19:15:00,101625.47,SSW,Clear,,KO54 081915Z AUTO 21003KT 5SM CLR 27/10 A3001 RMK AO1,,10.0,,,10.02,5.0,1.0,26.66,210.0,1.0,93647.13,34.5,1.54,101170.1,27.0,KO54,2244,-122.92230,40.74600
423,2018-08-08 19:35:00,101625.47,N,Clear,,KO54 081935Z AUTO 00000KT 5SM CLR 27/10 A3001 RMK AO1,,10.0,,,10.02,5.0,1.0,26.66,0.0,1.0,93647.13,34.5,0.0,101170.1,27.0,KO54,2244,-122.92230,40.74600
424,2018-08-08 19:55:00,101591.61,N,Clear,,KO54 081955Z AUTO 00000KT 3SM CLR 29/09 A3000 RMK AO1,,9.0,,,9.05,3.0,1.0,27.8,0.0,1.0,93615.92,28.71,0.0,101085.09,29.0,KO54,2244,-122.92230,40.74600
425,2018-08-08 20:15:00,101591.61,WSW,Clear,,KO54 082015Z AUTO 24003KT 2 1/2SM CLR 30/09 A3000 RMK AO1,,9.0,,,9.07,2.5,1.0,28.56,240.0,1.0,93615.92,27.11,1.54,101059.68,30.0,KO54,2244,-122.92230,40.74600
426,2018-08-08 20:35:00,101591.61,N,Clear,,KO54 082035Z AUTO 00000KT 3SM CLR 30/10 A3000 RMK AO1,,10.0,,,10.07,3.0,1.0,28.68,0.0,1.0,93615.92,28.99,0.0,101059.65,30.0,KO54,2244,-122.92230,40.74600
427,2018-08-08 20:55:00,101591.61,S,Clear,,KO54 082055Z AUTO 19003KT 2 1/2SM CLR 32/10 A3000 RMK AO1,,10.0,,,10.11,2.5,1.0,30.39,190.0,1.0,93615.92,25.88,1.54,101009.35,32.0,KO54,2244,-122.92230,40.74600
428,2018-08-08 21:15:00,101591.61,N,Clear,,KO54 082115Z AUTO 00000KT 2SM CLR 32/09 A3000 RMK AO1,,9.0,,,9.12,2.0,1.0,30.25,0.0,1.0,93615.92,24.2,0.0,101009.38,32.0,KO54,2244,-122.92230,40.74600
429,2018-08-08 21:35:00,101557.75,N,Clear,,KO54 082135Z AUTO 00000KT 2SM CLR 33/09 A2999 RMK AO1,,9.0,,,9.14,2.0,1.0,31.17,0.0,1.0,93584.72,22.87,0.0,100950.83,33.0,KO54,2244,-122.92230,40.74600
430,2018-08-08 21:55:00,101557.75,N,Clear,,KO54 082155Z AUTO 00000KT 2SM CLR 33/10 A2999 RMK AO1,,10.0,,,10.13,2.0,1.0,31.32,0.0,1.0,93584.72,24.46,0.0,100950.8,33.0,KO54,2244,-122.92230,40.74600
431,2018-08-08 22:15:00,101523.88,N,Clear,,KO54 082215Z AUTO 00000KT 1 3/4SM CLR 34/09 A2998 RMK AO1,,9.0,,,9.16,1.75,1.0,32.12,0.0,1.0,93553.51,21.63,0.0,100892.45,34.0,KO54,2244,-122.92230,40.74600
432,2018-08-08 22:35:00,101523.88,N,Clear,,KO54 082235Z AUTO 00000KT 1 1/2SM CLR 34/09 A2998 RMK AO1,,9.0,,,9.16,1.5,1.0,32.12,0.0,1.0,93553.51,21.63,0.0,100892.45,34.0,KO54,2244,-122.92230,40.74600
433,2018-08-08 22:55:00,101523.88,N,Clear,,KO54 082255Z AUTO 00000KT 1 1/2SM CLR 34/09 A2998 RMK AO1,,9.0,,,9.16,1.5,1.0,32.12,0.0,1.0,93553.51,21.63,0.0,100892.45,34.0,KO54,2244,-122.92230,40.74600
434,2018-08-08 23:15:00,101490.02,SSE,Clear,,KO54 082315Z AUTO 15003KT 1 1/2SM CLR 34/09 A2997 RMK AO1,,9.0,,,9.16,1.5,1.0,32.12,150.0,1.0,93522.31,21.63,1.54,100858.81,34.0,KO54,2244,-122.92230,40.74600
435,2018-08-08 23:35:00,101456.15,N,Clear,,KO54 082335Z AUTO 00000KT 1 1/2SM CLR 34/09 A2996 RMK AO1,,9.0,,,9.16,1.5,1.0,32.12,0.0,1.0,93491.1,21.63,0.0,100825.15,34.0,KO54,2244,-122.92230,40.74600
436,2018-08-08 23:55:00,101456.15,N,Clear,,KO54 082355Z AUTO 00000KT 1 3/4SM CLR 34/08 A2996 RMK AO1,,8.0,,,8.17,1.75,1.0,31.98,0.0,1.0,93491.1,20.21,0.0,100825.18,34.0,KO54,2244,-122.92230,40.74600
437,2018-08-09 00:15:00,101456.15,N,Clear,,KO54 090015Z AUTO 00000KT 2SM CLR 34/08 A2996 RMK AO1,,8.0,,,8.17,2.0,1.0,31.98,0.0,1.0,93491.1,20.21,0.0,100825.18,34.0,KO54,2244,-122.92230,40.74600
438,2018-08-09 00:35:00,101422.29,N,Clear,,KO54 090035Z AUTO 00000KT 2SM CLR 34/11 A2995 RMK AO1,,11.0,,,11.15,2.0,1.0,32.49,0.0,1.0,93459.9,24.73,0.0,100791.43,34.0,KO54,2244,-122.92230,40.74600
439,2018-08-09 00:55:00,101422.29,N,Clear,,KO54 090055Z AUTO 00000KT 2 1/2SM CLR 34/09 A2995 RMK AO1,,9.0,,,9.16,2.5,1.0,32.12,0.0,1.0,93459.9,21.63,0.0,100791.5,34.0,KO54,2244,-122.92230,40.74600
440,2018-08-09 01:15:00,101422.29,N,Clear,,KO54 090115Z AUTO 00000KT 2 1/2SM CLR 33/09 A2995 RMK AO1,,9.0,,,9.14,2.5,1.0,31.17,0.0,1.0,93459.9,22.87,0.0,100816.19,33.0,KO54,2244,-122.92230,40.74600
441,2018-08-09 01:35:00,101422.29,N,Clear,,KO54 090135Z AUTO 00000KT 3SM CLR 33/09 A2995 RMK AO1,,9.0,,,9.14,3.0,1.0,31.17,0.0,1.0,93459.9,22.87,0.0,100816.19,33.0,KO54,2244,-122.92230,40.74600
442,2018-08-09 01:55:00,101456.15,N,Clear,,KO54 090155Z AUTO 00000KT 3SM CLR 32/10 A2996 RMK AO1,,10.0,,,10.11,3.0,1.0,30.39,0.0,1.0,93491.1,25.88,0.0,100874.67,32.0,KO54,2244,-122.92230,40.74600
443,2018-08-09 02:15:00,101456.15,N,Clear,,KO54 090215Z AUTO 00000KT 3SM CLR 30/12 A2996 RMK AO1,,12.0,,,12.06,3.0,1.0,29.0,0.0,1.0,93491.1,33.11,0.0,100924.83,30.0,KO54,2244,-122.92230,40.74600
444,2018-08-09 02:35:00,101490.02,NE,Clear,,KO54 090235Z AUTO 05003KT 2 1/2SM CLR 28/13 A2997 RMK AO1,,13.0,,,13.03,2.5,1.0,27.64,50.0,1.0,93522.31,39.68,1.54,101009.41,28.0,KO54,2244,-122.92230,40.74600
445,2018-08-09 02:55:00,101523.88,NE,Clear,,KO54 090255Z AUTO 04003KT 3SM CLR 26/14 A2998 RMK AO1,,14.0,,,14.0,3.0,1.0,,40.0,1.0,93553.51,47.61,1.54,101094.72,26.0,KO54,2244,-122.92230,40.74600
446,2018-08-09 03:15:00,101523.88,N,Partly Cloudy,,KO54 090315Z AUTO 00000KT 3SM SCT021 25/13 A2998 RMK AO1,,13.0,,,12.99,3.0,212.0,,0.0,1.0,93553.51,47.33,0.0,101120.86,25.0,KO54,2244,-122.92230,40.74600
447,2018-08-09 03:35:00,101557.75,N,Mostly Cloudy,,KO54 090335Z AUTO 00000KT 4SM BKN021 24/12 A2999 RMK AO1,640.08,12.0,,,11.99,4.0,213.0,,0.0,1.0,93584.72,47.06,0.0,101180.92,24.0,KO54,2244,-122.92230,40.74600
448,2018-08-09 03:55:00,101557.75,N,Mostly Cloudy,,KO54 090355Z AUTO 00000KT 4SM BKN021 BKN043 23/12 A2999 RMK AO1,640.08,12.0,433.0,,11.98,4.0,213.0,,0.0,1.0,93584.72,49.97,0.0,101207.39,23.0,KO54,2244,-122.92230,40.74600
449,2018-08-09 04:15:00,101591.61,N,Partly Cloudy,,KO54 090415Z AUTO 00000KT 5SM FEW003 SCT034 23/10 A3000 RMK AO1,,10.0,342.0,,9.98,5.0,36.0,,0.0,1.0,93615.92,43.76,0.0,101241.2,23.0,KO54,2244,-122.92230,40.74600
450,2018-08-09 04:35:00,101625.47,N,Mostly Clear,,KO54 090435Z AUTO 00000KT 5SM FEW003 22/10 A3001 RMK AO1,,10.0,,,9.97,5.0,36.0,,0.0,1.0,93647.13,46.5,0.0,101301.63,22.0,KO54,2244,-122.92230,40.74600
451,2018-08-09 04:55:00,101625.47,N,Clear,,KO54 090455Z AUTO 00000KT 5SM CLR 21/10 A3001 RMK AO1,,10.0,,,9.96,5.0,1.0,,0.0,1.0,93647.13,49.43,0.0,101328.48,21.0,KO54,2244,-122.92230,40.74600
452,2018-08-09 05:15:00,101659.34,N,Clear,,KO54 090515Z AUTO 00000KT 5SM CLR 20/10 A3002 RMK AO1,,10.0,,,9.96,5.0,1.0,,0.0,1.0,93678.34,52.57,0.0,101389.31,20.0,KO54,2244,-122.92230,40.74600
453,2018-08-09 05:35:00,101659.34,N,Clear,,KO54 090535Z AUTO 00000KT 5SM CLR 20/10 A3002 RMK AO1,,10.0,,,9.96,5.0,1.0,,0.0,1.0,93678.34,52.57,0.0,101389.31,20.0,KO54,2244,-122.92230,40.74600
454,2018-08-09 05:55:00,101693.2,N,Mostly Cloudy,,KO54 090555Z AUTO 00000KT 5SM SCT024 BKN036 19/10 A3003 RMK AO1,1097.28,10.0,363.0,,9.96,5.0,242.0,,0.0,1.0,93709.54,55.93,0.0,101450.33,19.0,KO54,2244,-122.92230,40.74600
