,altimeter_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,cloud_layer_3_code_set_1,sea_level_pressure_set_1,ceiling_set_1,sea_level_pressure_set_1d,cloud_layer_1_code_set_1,weather_condition_set_1d,air_temp_low_6_hour_set_1,air_temp_high_24_hour_set_1,precip_accum_one_hour_set_1,pressure_set_1d,pressure_tendency_set_1,metar_set_1,cloud_layer_2_code_set_1,relative_humidity_set_1,wind_speed_set_1,precip_accum_24_hour_set_1,precip_accum_three_hour_set_1,air_temp_set_1,air_temp_high_6_hour_set_1,date_time,dew_point_temperature_set_1d,visibility_set_1,dew_point_temperature_set_1,air_temp_low_24_hour_set_1,precip_accum_six_hour_set_1,metar_origin_set_1,weather_cond_code_set_1,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
1567,102031.84,N,,,,60.96,102049.98,24.0,"Light Rain,Fog",,,,100350.68,,METAR KBOK 061440Z AUTO 00000KT 1/2SM -RA FG OVC002 11/11 A3013,,100.0,0.0,,,11.0,,2018-08-06 14:40:00,11.0,0.5,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
1568,102031.84,N,,,,60.96,102043.97,24.0,"Light Rain,Fog",,,,100350.68,,METAR KBOK 061445Z AUTO 00000KT 1/2SM -RA FG OVC002 12/12 A3013,,100.0,0.0,,,12.0,,2018-08-06 14:45:00,12.0,0.5,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
1569,102031.84,N,,,,60.96,102043.97,24.0,"Light Rain,Fog",,,0.025,100350.68,,KBOK 061448Z AUTO 00000KT 1/2SM -RA FG OVC002 12/12 A3013 RMK AO2  P0000,,100.0,0.0,,,12.0,,2018-08-06 14:48:00,12.0,0.5,12.0,,,1.0,733.0,0.0,KBOK,459,-124.29000,42.07444
1570,102031.84,N,,,,60.96,102043.98,24.0,"Light Rain,Fog",,,,100350.68,,METAR KBOK 061450Z AUTO 00000KT 1/2SM -RA FG OVC002 12/11 A3013,,93.6,0.0,,,12.0,,2018-08-06 14:50:00,10.99,0.5,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
1571,102031.84,N,,,,60.96,102043.98,24.0,"Light Rain,Fog",,,,100350.68,,METAR KBOK 061455Z AUTO 00000KT 1/4SM -RA FG OVC002 12/11 A3013,,93.6,0.0,,,12.0,,2018-08-06 14:55:00,10.99,0.25,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
1572,102031.84,N,,,102160.0,60.96,102045.77,24.0,"Light Rain,Fog",,,0.025,100350.68,7.0,KBOK 061456Z AUTO 00000KT 1/4SM -RA FG OVC002 12/11 A3013 RMK AO2  SLP216 P0000 60000 T01170111 50007,,96.11,0.0,,0.025,11.7,,2018-08-06 14:56:00,11.09,0.25,11.1,,,1.0,733.0,0.0,KBOK,459,-124.29000,42.07444
1573,102031.84,N,,,,60.96,102043.98,24.0,"Light Rain,Fog",,,,100350.68,,METAR KBOK 061500Z AUTO 00000KT 1/4SM -RA FG OVC002 12/11 A3013,,93.6,0.0,,,12.0,,2018-08-06 15:00:00,10.99,0.25,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
1574,102031.84,N,,,,60.96,102043.97,24.0,Fog,,,,100350.68,,METAR KBOK 061505Z AUTO 00000KT 1/2SM FG OVC002 12/12 A3013,,100.0,0.0,,,12.0,,2018-08-06 15:05:00,12.0,0.5,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
1575,102031.84,N,,,,60.96,102043.97,24.0,Fog,,,,100350.68,,METAR KBOK 061510Z AUTO 00000KT 1/2SM FG OVC002 12/12 A3013,,100.0,0.0,,,12.0,,2018-08-06 15:10:00,12.0,0.5,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
1576,102031.84,N,,,,60.96,102043.97,24.0,Fog,,,0.025,100350.68,,KBOK 061512Z AUTO 00000KT 1/2SM FG OVC002 12/12 A3013 RMK AO2  RAE04 P0000,,100.0,0.0,,,12.0,,2018-08-06 15:12:00,12.0,0.5,12.0,,,1.0,9.0,0.0,KBOK,459,-124.29000,42.07444
1577,102031.84,N,,,,60.96,102043.97,24.0,Fog,,,,100350.68,,METAR KBOK 061515Z AUTO 00000KT 1/2SM FG OVC002 12/12 A3013,,100.0,0.0,,,12.0,,2018-08-06 15:15:00,12.0,0.5,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
1578,102031.84,N,,,,60.96,102043.97,24.0,Fog,,,,100350.68,,METAR KBOK 061520Z AUTO 00000KT 1/2SM FG OVC002 12/12 A3013,,100.0,0.0,,,12.0,,2018-08-06 15:20:00,12.0,0.5,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
1579,102031.84,N,,,,60.96,102043.97,24.0,Fog,,,,100350.68,,METAR KBOK 061525Z AUTO 00000KT 1/2SM FG OVC002 12/12 A3013,,100.0,0.0,,,12.0,,2018-08-06 15:25:00,12.0,0.5,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
1580,102031.84,N,,,,60.96,102043.97,24.0,Mist,,,0.025,100350.68,,KBOK 061530Z AUTO 00000KT 1SM BR OVC002 12/12 A3013 RMK AO2 VIS  1/2V3 RAE04 P0000,,100.0,0.0,,,12.0,,2018-08-06 15:30:00,12.0,1.0,12.0,,,1.0,31.0,0.0,KBOK,459,-124.29000,42.07444
1581,102031.84,N,,,,60.96,102043.97,24.0,Mist,,,,100350.68,,METAR KBOK 061535Z AUTO 00000KT 3/4SM BR OVC002 12/12 A3013,,100.0,0.0,,,12.0,,2018-08-06 15:35:00,12.0,0.75,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
1582,102031.84,N,,,,60.96,102043.97,24.0,Mist,,,,100350.68,,METAR KBOK 061540Z AUTO 00000KT 3/4SM BR OVC002 12/12 A3013,,100.0,0.0,,,12.0,,2018-08-06 15:40:00,12.0,0.75,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
1583,102031.84,N,,,,60.96,102043.97,24.0,Mist,,,,100350.68,,METAR KBOK 061545Z AUTO 00000KT 3/4SM BR OVC002 12/12 A3013,,100.0,0.0,,,12.0,,2018-08-06 15:45:00,12.0,0.75,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
1584,102031.84,N,,,,60.96,102043.97,24.0,Mist,,,0.025,100350.68,,KBOK 061548Z AUTO 00000KT 3/4SM BR OVC002 12/12 A3013 RMK AO2  RAE04 P0000,,100.0,0.0,,,12.0,,2018-08-06 15:48:00,12.0,0.75,12.0,,,1.0,31.0,0.0,KBOK,459,-124.29000,42.07444
1585,102031.84,N,,,,60.96,102043.97,24.0,Fog,,,,100350.68,,METAR KBOK 061550Z AUTO 00000KT 1/2SM FG OVC002 12/12 A3013,,100.0,0.0,,,12.0,,2018-08-06 15:50:00,12.0,0.5,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
1586,102031.84,W,,,,60.96,102043.97,24.0,Fog,,,,100350.68,,METAR KBOK 061555Z AUTO 27003KT 1/2SM FG OVC002 12/12 A3013,,100.0,1.54,,,12.0,,2018-08-06 15:55:00,12.0,0.5,,,,,9.0,270.0,KBOK,459,-124.29000,42.07444
1587,102031.84,W,,,102180.0,60.96,102042.78,24.0,Fog,,,0.025,100350.68,,KBOK 061556Z AUTO 28003KT 1/2SM FG OVC002 12/12 A3013 RMK AO2  RAE04 SLP218 P0000 T01220117,,96.76,1.54,,,12.2,,2018-08-06 15:56:00,11.69,0.5,11.7,,,1.0,9.0,280.0,KBOK,459,-124.29000,42.07444
1588,102031.84,W,,,,60.96,102043.97,24.0,Fog,,,,100350.68,,METAR KBOK 061600Z AUTO 27003KT 1/4SM FG OVC002 12/12 A3013,,100.0,1.54,,,12.0,,2018-08-06 16:00:00,12.0,0.25,,,,,9.0,270.0,KBOK,459,-124.29000,42.07444
1589,102031.84,WNW,,,,60.96,102043.97,24.0,Fog,,,,100350.68,,METAR KBOK 061605Z AUTO 29003KT 1/4SM FG OVC002 12/12 A3013,,100.0,1.54,,,12.0,,2018-08-06 16:05:00,12.0,0.25,,,,,9.0,290.0,KBOK,459,-124.29000,42.07444
1590,102031.84,N,,,,60.96,102043.97,24.0,Fog,,,,100350.68,,METAR KBOK 061610Z AUTO 00000KT 1/4SM FG OVC002 12/12 A3013 RMK AO2,,100.0,0.0,,,12.0,,2018-08-06 16:10:00,12.0,0.25,12.0,,,1.0,9.0,0.0,KBOK,459,-124.29000,42.07444
1591,102031.84,N,,,,60.96,102043.97,24.0,Fog,,,,100350.68,,METAR KBOK 061615Z AUTO 00000KT 1/4SM FG OVC002 12/12 A3013,,100.0,0.0,,,12.0,,2018-08-06 16:15:00,12.0,0.25,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
1592,102031.84,N,,,,60.96,102043.97,24.0,Fog,,,,100350.68,,METAR KBOK 061620Z AUTO 00000KT 1/2SM FG OVC002 12/12 A3013,,100.0,0.0,,,12.0,,2018-08-06 16:20:00,12.0,0.5,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
1593,102031.84,N,,,,60.96,102043.97,24.0,Mist,,,,100350.68,,KBOK 061624Z AUTO 00000KT 3/4SM BR OVC002 12/12 A3013 RMK AO2 VIS  1/4V3,,100.0,0.0,,,12.0,,2018-08-06 16:24:00,12.0,0.75,12.0,,,1.0,31.0,0.0,KBOK,459,-124.29000,42.07444
1594,102031.84,N,,,,60.96,102043.97,24.0,Mist,,,,100350.68,,METAR KBOK 061625Z AUTO 00000KT 1SM BR OVC002 12/12 A3013,,100.0,0.0,,,12.0,,2018-08-06 16:25:00,12.0,1.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
1595,102031.84,N,,,,60.96,102043.97,24.0,Mist,,,,100350.68,,KBOK 061626Z AUTO 00000KT 1 1/4SM BR OVC002 12/12 A3013 RMK AO2  VIS 3/4V3,,100.0,0.0,,,12.0,,2018-08-06 16:26:00,12.0,1.25,12.0,,,1.0,31.0,0.0,KBOK,459,-124.29000,42.07444
1596,102031.84,N,,,,60.96,102043.97,24.0,Mist,,,,100350.68,,METAR KBOK 061630Z AUTO 00000KT 1 1/4SM BR OVC002 12/12 A3013,,100.0,0.0,,,12.0,,2018-08-06 16:30:00,12.0,1.25,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
1597,102031.84,N,,,,60.96,102038.01,24.0,Mist,,,,100350.68,,METAR KBOK 061635Z AUTO 00000KT 1SM BR OVC002 13/12 A3013,,93.65,0.0,,,13.0,,2018-08-06 16:35:00,11.99,1.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
1598,102031.84,N,,,,60.96,102038.01,24.0,Mist,,,,100350.68,,METAR KBOK 061640Z AUTO 00000KT 1SM BR OVC002 13/12 A3013,,93.65,0.0,,,13.0,,2018-08-06 16:40:00,11.99,1.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
1599,102031.84,N,,,,60.96,102038.01,24.0,Mist,,,,100350.68,,METAR KBOK 061645Z AUTO 00000KT 4SM BR OVC002 13/12 A3013 RMK AO2,,93.65,0.0,,,13.0,,2018-08-06 16:45:00,11.99,4.0,12.0,,,1.0,31.0,0.0,KBOK,459,-124.29000,42.07444
1600,102031.84,N,,,,60.96,102038.01,24.0,Mist,,,,100350.68,,METAR KBOK 061650Z AUTO 00000KT 5SM BR OVC002 13/12 A3013,,93.65,0.0,,,13.0,,2018-08-06 16:50:00,11.99,5.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
1601,102031.84,S,,,,60.96,102038.01,24.0,Mist,,,,100350.68,,METAR KBOK 061655Z AUTO 18003KT 6SM BR OVC002 13/12 A3013,,93.65,1.54,,,13.0,,2018-08-06 16:55:00,11.99,6.0,,,,,31.0,180.0,KBOK,459,-124.29000,42.07444
1602,102031.84,S,,,102170.0,60.96,102036.23,24.0,Mist,,,,100350.68,,KBOK 061656Z AUTO 19003KT 6SM BR OVC002 13/12 A3013 RMK AO2 SLP217  T01330122,,93.05,1.54,,,13.3,,2018-08-06 16:56:00,12.19,6.0,12.2,,,1.0,31.0,190.0,KBOK,459,-124.29000,42.07444
1603,102031.84,S,,,,60.96,102038.01,24.0,Overcast,,,,100350.68,,METAR KBOK 061700Z AUTO 19003KT 9SM OVC002 13/12 A3013,,93.65,1.54,,,13.0,,2018-08-06 17:00:00,11.99,9.0,,,,,,190.0,KBOK,459,-124.29000,42.07444
1604,102031.84,WNW,,,,60.96,102032.1,24.0,Overcast,,,,100350.68,,METAR KBOK 061710Z AUTO 29004KT 10SM OVC002 14/12 A3013,,87.75,2.06,,,14.0,,2018-08-06 17:10:00,11.98,10.0,,,,,,290.0,KBOK,459,-124.29000,42.07444
1605,102031.84,WNW,,,,121.92,102038.01,44.0,Overcast,,,,100350.68,,METAR KBOK 061720Z AUTO 29004KT 9SM OVC004 13/12 A3013,,93.65,2.06,,,13.0,,2018-08-06 17:20:00,11.99,9.0,,,,,,290.0,KBOK,459,-124.29000,42.07444
1606,102031.84,WNW,,,,121.92,102032.1,44.0,Overcast,,,,100350.68,,KBOK 061722Z AUTO 29004KT 9SM OVC004 14/12 A3013 RMK AO2,,87.75,2.06,,,14.0,,2018-08-06 17:22:00,11.98,9.0,12.0,,,1.0,,290.0,KBOK,459,-124.29000,42.07444
1607,102031.84,W,,,,121.92,102032.1,44.0,Overcast,,,,100350.68,,METAR KBOK 061725Z AUTO 28005KT 10SM OVC004 14/12 A3013,,87.75,2.57,,,14.0,,2018-08-06 17:25:00,11.98,10.0,,,,,,280.0,KBOK,459,-124.29000,42.07444
1608,102031.84,WNW,,,,121.92,102032.1,44.0,Overcast,,,,100350.68,,METAR KBOK 061730Z AUTO 29004KT 9SM OVC004 14/12 A3013,,87.75,2.06,,,14.0,,2018-08-06 17:30:00,11.98,9.0,,,,,,290.0,KBOK,459,-124.29000,42.07444
1609,101997.98,SW,,,,,101998.24,46.0,Mostly Clear,,,,100317.38,,METAR KBOK 061755Z AUTO 23003KT 10SM FEW004 14/12 A3012,,87.75,1.54,,,14.0,,2018-08-06 17:55:00,11.98,10.0,,,,,,230.0,KBOK,459,-124.29000,42.07444
1610,101997.98,,,,102150.0,,101995.88,46.0,Mostly Clear,11.1,,,100317.38,8003.0,KBOK 061756Z AUTO VRB04KT 10SM FEW004 14/12 A3012 RMK AO2 SLP215  60000 T01440122 10144 20111 58003,,86.65,2.06,,,14.4,14.4,2018-08-06 17:56:00,12.18,10.0,12.2,,0.025,1.0,,,KBOK,459,-124.29000,42.07444
1611,101997.98,SSW,,,,,101998.24,1.0,Clear,,,,100317.38,,METAR KBOK 061805Z AUTO 21004KT 10SM CLR 14/12 A3012,,87.75,2.06,,,14.0,,2018-08-06 18:05:00,11.98,10.0,,,,,,210.0,KBOK,459,-124.29000,42.07444
1612,101997.98,S,,,,,101998.24,1.0,Clear,,,,100317.38,,METAR KBOK 061815Z AUTO 19004KT 10SM CLR 14/12 A3012,,87.75,2.06,,,14.0,,2018-08-06 18:15:00,11.98,10.0,,,,,,190.0,KBOK,459,-124.29000,42.07444
1613,101997.98,S,,,,,101992.37,1.0,Clear,,,,100317.38,,METAR KBOK 061820Z AUTO 18005KT 10SM CLR 15/12 A3012,,82.27,2.57,,,15.0,,2018-08-06 18:20:00,11.98,10.0,,,,,,180.0,KBOK,459,-124.29000,42.07444
1614,101997.98,S,,,,,101998.24,1.0,Clear,,,,100317.38,,METAR KBOK 061825Z AUTO 19004KT 10SM CLR 14/12 A3012,,87.75,2.06,,,14.0,,2018-08-06 18:25:00,11.98,10.0,,,,,,190.0,KBOK,459,-124.29000,42.07444
1615,102031.84,S,,,,,102026.22,1.0,Clear,,,,100350.68,,METAR KBOK 061830Z AUTO 18004KT 10SM CLR 15/12 A3013,,82.27,2.06,,,15.0,,2018-08-06 18:30:00,11.98,10.0,,,,,,180.0,KBOK,459,-124.29000,42.07444
1616,102031.84,SSW,,,,,102026.22,1.0,Clear,,,,100350.68,,METAR KBOK 061840Z AUTO 20004KT 10SM CLR 15/12 A3013,,82.27,2.06,,,15.0,,2018-08-06 18:40:00,11.98,10.0,,,,,,200.0,KBOK,459,-124.29000,42.07444
1617,101997.98,SSW,,,,,101986.53,1.0,Clear,,,,100317.38,,METAR KBOK 061845Z AUTO 21003KT 10SM CLR 16/12 A3012,,77.17,1.54,,,16.0,,2018-08-06 18:45:00,11.97,10.0,,,,,,210.0,KBOK,459,-124.29000,42.07444
1618,101997.98,SSW,,,,,101986.53,1.0,Clear,,,,100317.38,,METAR KBOK 061850Z AUTO 20004KT 10SM CLR 16/12 A3012,,77.17,2.06,,,16.0,,2018-08-06 18:50:00,11.97,10.0,,,,,,200.0,KBOK,459,-124.29000,42.07444
1619,101997.98,S,,,,,101980.74,1.0,Clear,,,,100317.38,,METAR KBOK 061855Z AUTO 19004KT 10SM CLR 17/13 A3012,,77.33,2.06,,,17.0,,2018-08-06 18:55:00,12.97,10.0,,,,,,190.0,KBOK,459,-124.29000,42.07444
1620,101997.98,,,,102140.0,,101982.47,1.0,Clear,,,,100317.38,,KBOK 061856Z AUTO VRB04KT 10SM CLR 17/13 A3012 RMK AO2 SLP214  T01670128,,77.79,2.06,,,16.7,,2018-08-06 18:56:00,12.77,10.0,12.8,,,1.0,,,KBOK,459,-124.29000,42.07444
1621,101997.98,SW,,,,,101980.74,1.0,Clear,,,,100317.38,,METAR KBOK 061900Z AUTO 22003KT 10SM CLR 17/13 A3012,,77.33,1.54,,,17.0,,2018-08-06 19:00:00,12.97,10.0,,,,,,220.0,KBOK,459,-124.29000,42.07444
1622,101997.98,S,,,,,101980.74,1.0,Clear,,,,100317.38,,METAR KBOK 061910Z AUTO 18005KT 10SM CLR 17/13 A3012,,77.33,2.57,,,17.0,,2018-08-06 19:10:00,12.97,10.0,,,,,,180.0,KBOK,459,-124.29000,42.07444
1623,101997.98,S,,,,,101980.74,1.0,Clear,,,,100317.38,,METAR KBOK 061915Z AUTO 17004KT 10SM CLR 17/13 A3012,,77.33,2.06,,,17.0,,2018-08-06 19:15:00,12.97,10.0,,,,,,170.0,KBOK,459,-124.29000,42.07444
1624,101997.98,S,,,,,101980.74,1.0,Clear,,,,100317.38,,METAR KBOK 061920Z AUTO 17004KT 10SM CLR 17/13 A3012,,77.33,2.06,,,17.0,,2018-08-06 19:20:00,12.97,10.0,,,,,,170.0,KBOK,459,-124.29000,42.07444
1625,101997.98,SSW,,,,,101980.74,1.0,Clear,,,,100317.38,,METAR KBOK 061925Z AUTO 21004KT 10SM CLR 17/13 A3012,,77.33,2.06,,,17.0,,2018-08-06 19:25:00,12.97,10.0,,,,,,210.0,KBOK,459,-124.29000,42.07444
1626,101997.98,SW,,,,,101980.74,1.0,Clear,,,,100317.38,,METAR KBOK 061930Z AUTO 22003KT 10SM CLR 17/13 A3012,,77.33,1.54,,,17.0,,2018-08-06 19:30:00,12.97,10.0,,,,,,220.0,KBOK,459,-124.29000,42.07444
1627,101997.98,SW,,,,,101974.98,1.0,Clear,,,,100317.38,,METAR KBOK 061935Z AUTO 22003KT 10SM CLR 18/13 A3012,,72.6,1.54,,,18.0,,2018-08-06 19:35:00,12.97,10.0,,,,,,220.0,KBOK,459,-124.29000,42.07444
1628,101997.98,S,,,,,101974.98,1.0,Clear,,,,100317.38,,METAR KBOK 061940Z AUTO 19003KT 10SM CLR 18/13 A3012,,72.6,1.54,,,18.0,,2018-08-06 19:40:00,12.97,10.0,,,,,,190.0,KBOK,459,-124.29000,42.07444
1629,101964.11,SE,,,,,101946.87,1.0,Clear,,,,100284.07,,METAR KBOK 061945Z AUTO 14003KT 10SM CLR 17/13 A3011,,77.33,1.54,,,17.0,,2018-08-06 19:45:00,12.97,10.0,,,,,,140.0,KBOK,459,-124.29000,42.07444
1630,101964.11,SSE,,,,,101941.12,1.0,Clear,,,,100284.07,,METAR KBOK 061955Z AUTO 16003KT 10SM CLR 18/13 A3011,,72.6,1.54,,,18.0,,2018-08-06 19:55:00,12.97,10.0,,,,,,160.0,KBOK,459,-124.29000,42.07444
1631,101964.11,,,,102100.0,,101939.41,1.0,Clear,,,,100284.07,,KBOK 061956Z AUTO VRB04KT 10SM CLR 18/13 A3011 RMK AO2 SLP210  T01830128,,70.32,2.06,,,18.3,,2018-08-06 19:56:00,12.77,10.0,12.8,,,1.0,,,KBOK,459,-124.29000,42.07444
1632,101997.98,SW,,,,,101974.98,1.0,Clear,,,,100317.38,,METAR KBOK 062000Z AUTO 23005KT 10SM CLR 18/13 A3012,,72.6,2.57,,,18.0,,2018-08-06 20:00:00,12.97,10.0,,,,,,230.0,KBOK,459,-124.29000,42.07444
1633,101964.11,SSE,,,,,101941.12,1.0,Clear,,,,100284.07,,METAR KBOK 062005Z AUTO 15007KT 10SM CLR 18/13 A3011,,72.6,3.6,,,18.0,,2018-08-06 20:05:00,12.97,10.0,,,,,,150.0,KBOK,459,-124.29000,42.07444
1634,101964.11,SE,,,,,101941.12,1.0,Clear,,,,100284.07,,METAR KBOK 062010Z AUTO 14006KT 10SM CLR 18/13 A3011,,72.6,3.09,,,18.0,,2018-08-06 20:10:00,12.97,10.0,,,,,,140.0,KBOK,459,-124.29000,42.07444
1635,101964.11,SSW,,,,,101941.12,1.0,Clear,,,,100284.07,,METAR KBOK 062015Z AUTO 21004KT 10SM CLR 18/13 A3011,,72.6,2.06,,,18.0,,2018-08-06 20:15:00,12.97,10.0,,,,,,210.0,KBOK,459,-124.29000,42.07444
1636,101964.11,SSW,,,,,101941.12,1.0,Clear,,,,100284.07,,METAR KBOK 062020Z AUTO 20004KT 10SM CLR 18/13 A3011,,72.6,2.06,,,18.0,,2018-08-06 20:20:00,12.97,10.0,,,,,,200.0,KBOK,459,-124.29000,42.07444
1637,101964.11,SSE,,,,,101941.12,1.0,Clear,,,,100284.07,,METAR KBOK 062025Z AUTO 16007KT 10SM CLR 18/13 A3011,,72.6,3.6,,,18.0,,2018-08-06 20:25:00,12.97,10.0,,,,,,160.0,KBOK,459,-124.29000,42.07444
1638,101964.11,SE,,,,,101946.87,1.0,Clear,,,,100284.07,,METAR KBOK 062035Z AUTO 14006KT 10SM CLR 17/13 A3011,,77.33,3.09,,,17.0,,2018-08-06 20:35:00,12.97,10.0,,,,,,140.0,KBOK,459,-124.29000,42.07444
1639,101964.11,SE,,,,,101941.12,1.0,Clear,,,,100284.07,,METAR KBOK 062040Z AUTO 14007KT 10SM CLR 18/13 A3011,,72.6,3.6,,,18.0,,2018-08-06 20:40:00,12.97,10.0,,,,,,140.0,KBOK,459,-124.29000,42.07444
1640,101964.11,SE,,,,,101941.12,1.0,Clear,,,,100284.07,,METAR KBOK 062050Z AUTO 14007KT 10SM CLR 18/13 A3011,,72.6,3.6,,,18.0,,2018-08-06 20:50:00,12.97,10.0,,,,,,140.0,KBOK,459,-124.29000,42.07444
1641,101964.11,SSE,,,,,101946.87,1.0,Clear,,,,100284.07,,METAR KBOK 062055Z AUTO 15008KT 10SM CLR 17/13 A3011,,77.33,4.12,,,17.0,,2018-08-06 20:55:00,12.97,10.0,,,,,,150.0,KBOK,459,-124.29000,42.07444
1642,101964.11,SSE,,,102080.0,,101945.72,1.0,Clear,,,,100284.07,8006.0,KBOK 062056Z AUTO 15008KT 10SM CLR 17/13 A3011 RMK AO2 SLP208  T01720128 58006,,75.36,4.12,,,17.2,,2018-08-06 20:56:00,12.77,10.0,12.8,,,1.0,,150.0,KBOK,459,-124.29000,42.07444
1643,101964.11,SSE,,,,,101941.12,1.0,Clear,,,,100284.07,,METAR KBOK 062100Z AUTO 15007KT 10SM CLR 18/13 A3011,,72.6,3.6,,,18.0,,2018-08-06 21:00:00,12.97,10.0,,,,,,150.0,KBOK,459,-124.29000,42.07444
1644,101964.11,SSE,,,,,101946.87,1.0,Clear,,,,100284.07,,METAR KBOK 062105Z AUTO 15008KT 10SM CLR 17/13 A3011,,77.33,4.12,,,17.0,,2018-08-06 21:05:00,12.97,10.0,,,,,,150.0,KBOK,459,-124.29000,42.07444
1645,101930.25,SSE,,,,,101913.02,1.0,Clear,,,,100250.76,,METAR KBOK 062110Z AUTO 16008KT 10SM CLR 17/12 A3010,,72.42,4.12,,,17.0,,2018-08-06 21:10:00,11.97,10.0,,,,,,160.0,KBOK,459,-124.29000,42.07444
1646,101964.11,SE,,,,,101946.87,1.0,Clear,,,,100284.07,,METAR KBOK 062115Z AUTO 14007KT 10SM CLR 17/13 A3011,,77.33,3.6,,,17.0,,2018-08-06 21:15:00,12.97,10.0,,,,,,140.0,KBOK,459,-124.29000,42.07444
1647,101964.11,SSE,,,,,101946.87,1.0,Clear,,,,100284.07,,METAR KBOK 062120Z AUTO 15006KT 10SM CLR 17/13 A3011,,77.33,3.09,,,17.0,,2018-08-06 21:20:00,12.97,10.0,,,,,,150.0,KBOK,459,-124.29000,42.07444
1648,101964.11,SSE,,,,,101946.87,1.0,Clear,,,,100284.07,,METAR KBOK 062125Z AUTO 15007KT 10SM CLR 17/13 A3011,,77.33,3.6,,,17.0,,2018-08-06 21:25:00,12.97,10.0,,,,,,150.0,KBOK,459,-124.29000,42.07444
1649,101964.11,SE,,,,,101946.87,1.0,Clear,,,,100284.07,,METAR KBOK 062130Z AUTO 14007KT 10SM CLR 17/13 A3011,,77.33,3.6,,,17.0,,2018-08-06 21:30:00,12.97,10.0,,,,,,140.0,KBOK,459,-124.29000,42.07444
1650,101964.11,SE,,,,,101946.87,1.0,Clear,,,,100284.07,,METAR KBOK 062135Z AUTO 14006KT 10SM CLR 17/13 A3011,,77.33,3.09,,,17.0,,2018-08-06 21:35:00,12.97,10.0,,,,,,140.0,KBOK,459,-124.29000,42.07444
1651,101964.11,SE,,,,,101941.12,1.0,Clear,,,,100284.07,,METAR KBOK 062140Z AUTO 14007KT 10SM CLR 18/13 A3011,,72.6,3.6,,,18.0,,2018-08-06 21:40:00,12.97,10.0,,,,,,140.0,KBOK,459,-124.29000,42.07444
1652,101964.11,SSE,,,,,101946.87,1.0,Clear,,,,100284.07,,METAR KBOK 062145Z AUTO 15005KT 10SM CLR 17/13 A3011,,77.33,2.57,,,17.0,,2018-08-06 21:45:00,12.97,10.0,,,,,,150.0,KBOK,459,-124.29000,42.07444
1653,101964.11,SSE,,,,,101946.87,1.0,Clear,,,,100284.07,,METAR KBOK 062150Z AUTO 15006KT 10SM CLR 17/13 A3011,,77.33,3.09,,,17.0,,2018-08-06 21:50:00,12.97,10.0,,,,,,150.0,KBOK,459,-124.29000,42.07444
1654,101964.11,SSE,,,,,101946.87,1.0,Clear,,,,100284.07,,METAR KBOK 062155Z AUTO 15006KT 10SM CLR 17/13 A3011,,77.33,3.09,,,17.0,,2018-08-06 21:55:00,12.97,10.0,,,,,,150.0,KBOK,459,-124.29000,42.07444
1655,101964.11,SSE,,,102090.0,,101945.72,1.0,Clear,,,,100284.07,,KBOK 062156Z AUTO 15005KT 10SM CLR 17/13 A3011 RMK AO2 SLP209  T01720128,,75.36,2.57,,,17.2,,2018-08-06 21:56:00,12.77,10.0,12.8,,,1.0,,150.0,KBOK,459,-124.29000,42.07444
1656,101964.11,SE,,,,,101946.87,1.0,Clear,,,,100284.07,,METAR KBOK 062200Z AUTO 14005KT 10SM CLR 17/13 A3011,,77.33,2.57,,,17.0,,2018-08-06 22:00:00,12.97,10.0,,,,,,140.0,KBOK,459,-124.29000,42.07444
1657,101930.25,SE,,,,,101913.01,1.0,Clear,,,,100250.76,,METAR KBOK 062205Z AUTO 14007KT 10SM CLR 17/13 A3010,,77.33,3.6,,,17.0,,2018-08-06 22:05:00,12.97,10.0,,,,,,140.0,KBOK,459,-124.29000,42.07444
1658,101930.25,SSE,,,,,101907.26,1.0,Clear,,,,100250.76,,METAR KBOK 062215Z AUTO 16007KT 10SM CLR 18/13 A3010,,72.6,3.6,,,18.0,,2018-08-06 22:15:00,12.97,10.0,,,,,,160.0,KBOK,459,-124.29000,42.07444
